,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2413,2413,4FxeY2UZeP3kpdBPbpGggN,['The 1975'],Being Funny In A Foreign Language,Wintering,70,165457,False,0.643,0.882,11,-5.431,1,0.0808,0.363,5.53e-05,0.28,0.941,159.996,4,alt-rock
53553,53553,4jVBIpuOiMj1crqd8LoCrJ,"['Travis Scott', 'Young Thug', 'M.I.A.']",FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),70,202794,True,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,4,house
53550,53550,4ga4WvRNhMsIL38pkBbnIN,"['Martin Garrix', 'Tove Lo']",Pressure (feat. Tove Lo),Pressure (feat. Tove Lo),70,144391,False,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,4,house
79067,79067,46jLy47W8rkf8rEX04gMKB,['OneRepublic'],Oh My My (Deluxe),Wherever I Go,70,169773,False,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961,4,piano
56916,56916,1pNUmVxDiE8t6P1XxcZAv8,['Wallows'],Nothing Happens,Scrawny,70,166520,True,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,4,indie-pop
56906,56906,2CJc3U1pViZ5E44pA0f2YI,"['Quinn XCII', 'Big Sean']",Common,Common (with Big Sean),70,159322,True,0.785,0.563,1,-5.864,1,0.0405,0.194,0.0,0.28,0.691,94.046,4,indie-pop
30508,30508,2ISSQPb9LHHiV6ng2NXosL,"['Zedd', 'Jon Bellion']",True Colors,Beautiful Now,70,218293,False,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4,edm
30609,30609,6HZ9VeI5IRFCNQLXhpF4bq,"['Icona Pop', 'Charli XCX']",THIS IS... ICONA POP,I Love It (feat. Charli XCX),70,157152,True,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,4,edm
86304,86304,2Lumsra3kuU61wXkEKzKaK,['Surf Curse'],Disco,Disco,70,152760,False,0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,4,punk
79124,79124,2bjQvSk5T3A2dmnqqeRhzI,['Emanuel Fremont'],Saying Things,Saying Things,70,123500,False,0.307,0.0381,11,-28.197,1,0.0423,0.993,0.945,0.104,0.0631,72.453,5,piano
11101,11101,7KX65PC1UZuImsUInThbav,['Michael Kiwanuka'],Cold Little Heart (Radio Edit),Cold Little Heart - Radio Edit,70,210299,False,0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,4,british
84280,84280,7uEcCGtM1FBBGIhPozhJjv,['The Monkees'],"The Birds, The Bees, & The Monkees",Daydream Believer,70,179613,False,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,4,psych-rock
84279,84279,1udKn1oNKYQSQ9OmiIWCMu,"[""The Lovin' Spoonful""]",Do you Believe In Magic,Do You Believe in Magic?,70,125826,False,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,4,psych-rock
2808,2808,0QQIhT6PtJ5glyn4HKNKQ6,['KALEO'],A/B,All the Pretty Girls,70,269893,False,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,4,alt-rock
87250,87250,4huBDGP4I3S0pYI0EaRN1c,"['Fivio Foreign', 'Kanye West', 'Alicia Keys']",City of Gods,City of Gods,70,256000,True,0.474,0.801,8,-5.978,0,0.375,0.102,0.0,0.322,0.497,147.356,4,r-n-b
11074,11074,1H7gMYGykdtwZOV6s1N0by,['The Beatles'],Rubber Soul (Remastered),Norwegian Wood (This Bird Has Flown) - Remastered 2009,70,124693,False,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,3,british
11066,11066,2Iyfw8YfKruAagJwGc4G07,['Tom Rosenthal'],The Pleasant Trees,It's Ok,70,191352,False,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,4,british
2461,2461,2Kt1XplPBQBsDKQDa6TssB,['The Neighbourhood'],I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alt-rock
2458,2458,6XcfKZvJio9Z0fQy11GnNX,['lovelytheband'],finding it hard to smile,broken,70,204878,False,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,alt-rock
99161,99161,3TjoLn6AliBGi3QbwwTxKp,['Hozier'],Swan Upon Leda,Swan Upon Leda,70,222026,False,0.312,0.399,2,-8.506,1,0.0321,0.471,0.583,0.13,0.144,126.025,4,singer-songwriter
28000,28000,5zviMoAeuerK1Rd58qXASv,"['ILLENIUM', 'Teddy Swims']",All That Really Matters,All That Really Matters,70,244235,False,0.352,0.666,1,-4.909,1,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,4,dub
2454,2454,0YNtAadZvKBBEFARtfoCV8,['The Neighbourhood'],Hard To Imagine The Neighbourhood Ever Changing,Compass,70,167960,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,4,alt-rock
26015,26015,2yi7HZrBOC4bMUSTcs4VK6,"['Kristen Bell', 'Agatha Lee Monn', 'Katie Lopez']",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",70,206506,False,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.053,4,disney
15203,15203,2ZwIO3ufWLFYxtEoam9ydu,['RINI'],My Favourite Clothes,My Favourite Clothes,70,257000,False,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,4,chill
48558,48558,6qUEOWqOzu1rLPUPQ1ECpx,"['Run–D.M.C.', 'Aerosmith']",Raising Hell,Walk This Way (feat. Aerosmith),70,310386,False,0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,4,hardcore
48260,48260,4G3dZN9o3o2X4VKwt4CLts,['The Pharcyde'],Bizarre Ride II The Pharcyde,Passin' Me By,70,303493,False,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,4,hardcore
65782,65782,2FymmKBuog0loCuNXMwQID,['SEVENTEEN'],SEVENTEEN 8th Mini Album 'Your Choice',Ready to love,70,186760,False,0.668,0.705,9,-5.731,0,0.0356,0.0274,0.0,0.215,0.549,129.984,4,k-pop
33274,33274,5vJMWciCIDG0R5gLZLF8DC,"['Lil Peep', 'Lil Tracy']",HELLBOY,walk away as the door slams,70,160560,True,0.553,0.572,1,-6.703,1,0.039,0.000115,0.0,0.115,0.168,135.036,3,emo
79305,79305,23l1kVpqMVREiwU1YAlcr4,['Elton John'],Too Low For Zero,I Guess That's Why They Call It The Blues,70,285333,False,0.673,0.663,0,-7.29,1,0.0269,0.217,0.017,0.177,0.671,120.634,3,piano
15152,15152,19gCnDoMbugHhF7eMpLpe1,['Pink Sweat$'],PINK PLANET,Honesty,70,189000,True,0.66,0.139,6,-16.339,0,0.0323,0.964,1.1e-05,0.105,0.312,79.975,4,chill
79274,79274,1N62wozuHCvczCkY4QidpP,['The Fray'],How To Save A Life,Over My Head (Cable Car),70,236266,False,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,4,piano
15382,15382,6lft9WPolzGl1c0sxWAMsZ,"['Prinz', 'Liilz']",Peter Pan (feat. Liilz),Peter Pan (feat. Liilz),70,139586,True,0.816,0.487,4,-8.059,0,0.314,0.168,0.0,0.176,0.479,141.015,4,chill
26002,26002,7tUSJY4nsDBJTjd1UXKRsT,"['Jodi Benson', 'Disney']",The Little Mermaid Special Edition,Part of Your World,70,195493,False,0.274,0.144,5,-14.516,1,0.0482,0.92,0.000388,0.29,0.302,61.551,5,disney
2451,2451,60F6pgM6H6miNr5AmjxwjL,['The Neighbourhood'],Fallen Star,Fallen Star,70,224938,False,0.603,0.551,10,-6.259,0,0.0304,0.0696,0.0976,0.192,0.439,75.001,4,alt-rock
99430,99430,4bpyaPa1xruVgE2GtsYbIW,['Ashley Kutcher'],One Eighty,Love You From a Distance,70,204000,False,0.333,0.538,4,-8.653,1,0.0325,0.557,0.0,0.0977,0.63,149.377,4,singer-songwriter
99428,99428,4Im6GRj17qa7NW76OsJh1s,['John Mayer'],Sob Rock,I Guess I Just Feel Like,70,286386,False,0.548,0.483,4,-9.102,1,0.0268,0.515,0.0674,0.0922,0.166,159.952,4,singer-songwriter
88712,88712,7ojJ4XvqBhBcteM0zjMebT,['UB40'],Promises And Lies,(I Can't Help) Falling In Love With You,70,207440,False,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,4,reggae
25365,25365,2A6yzRGMgSQCUapR2ptm6A,['Cyndi Lauper'],True Colors,True Colors,70,227600,False,0.397,0.207,0,-13.155,1,0.0331,0.701,3.07e-05,0.116,0.268,171.282,4,disco
44535,44535,4YFcGTdgmEuw8xTO4XrxbB,['The Smashing Pumpkins'],Mellon Collie And The Infinite Sadness (Deluxe Edition),Zero - Remastered 2012,70,160173,True,0.438,0.728,8,-7.105,1,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,4,grunge
44514,44514,1gyee1JuFFiP476LQpRMYU,['Chevelle'],Wonder What's Next (Expanded Edition),The Red,70,238400,False,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,3,grunge
104584,104584,02dphTJYUQ9pmdNC52iyOz,['Mägo de Oz'],Finisterra,Fiesta Pagana,70,296751,False,0.434,0.897,11,-4.845,0,0.0695,0.0124,4.22e-05,0.0772,0.376,135.54,4,spanish
104536,104536,7gqIqyeCaV2xNtfZWxEphD,['La Oreja de Van Gogh'],El Viaje de Copperpot,Cuídate,70,169533,False,0.662,0.798,8,-4.627,1,0.0335,0.306,0.0,0.174,0.542,141.007,4,spanish
65274,65274,474VqnPDr0251lsQBB8sQB,"['BTS', 'Megan Thee Stallion']",Butter (Megan Thee Stallion Remix),Butter - Megan Thee Stallion Remix,70,164457,False,0.739,0.588,8,-4.971,1,0.136,0.00308,0.0,0.109,0.774,109.958,4,k-pop
56766,56766,5HKv1sFHbXgmXBih203HxT,['Charlie Burg'],Live in Peter's Attic,I Don't Wanna Be Okay Without You,70,243796,False,0.532,0.319,5,-7.461,1,0.0288,0.399,2.52e-05,0.138,0.166,62.984,4,indie-pop
56702,56702,5PjdC2gMATetx5xdnwGUu7,['girl in red'],i wanna be your girlfriend,i wanna be your girlfriend,70,204990,False,0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,4,indie-pop
65268,65268,2y6Ty2NPAsP84XJAtzLxuk,"['j-hope', 'Becky G']",Chicken Noodle Soup (feat. Becky G),Chicken Noodle Soup (feat. Becky G),70,235497,False,0.827,0.817,2,-4.081,1,0.0953,0.00496,1.19e-05,0.294,0.167,97.008,4,k-pop
53973,53973,19eIZmuXlBmLTha1lPHef7,"['Stromae', 'Dubdogz']",Alors On Danse (DubDogz Remix),Alors On Danse - DubDogz Remix,70,168576,False,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98,4,house
65954,65954,5BXr7hYZQOeRttkeWYTq5S,['STAYC'],STAYDOM,ASAP,70,194080,False,0.764,0.802,0,-4.217,1,0.0351,0.102,0.0,0.189,0.323,132.02,4,k-pop
65331,65331,25MHcbjvSdcfTiFgbKJiZF,['BTS'],MAP OF THE SOUL : 7,Inner Child,70,233265,False,0.589,0.696,11,-7.981,1,0.0725,0.017,0.0,0.0808,0.33,134.953,4,k-pop
33083,33083,0s1MIn7UaPbAfq85CnKVl6,['OmenXIII'],Corrupted,LED,70,134451,True,0.663,0.66,2,-6.623,1,0.29,0.0905,0.0,0.348,0.606,200.117,3,emo
36471,36471,3wfQEIvOfeVkXgGZogK3gL,['RIDSA'],Santa Maria,Santa Maria,70,189519,False,0.664,0.656,7,-7.089,1,0.0399,0.408,0.0,0.246,0.562,169.978,4,french
65823,65823,6Ib6RkvLBMD85bov85apSL,['Stray Kids'],NOEASY,DOMINO,70,198720,False,0.687,0.866,7,-2.01,1,0.0466,0.0301,0.0,0.0755,0.696,160.066,4,k-pop
37555,37555,7rUchbZxrhF29Q0vYjKEU0,['2Pac'],All Eyez On Me,Can't C Me,70,330760,True,0.795,0.852,0,-2.238,1,0.178,0.0442,3.47e-06,0.39,0.673,95.44,4,funk
37554,37554,6Q4foUefrAyCt8VxJFML56,['MC Kevinho'],Olha A Explosão,Olha A Explosão,70,162053,False,0.778,0.635,6,-2.892,1,0.112,0.107,0.0,0.0608,0.379,90.008,4,funk
51052,51052,3D0pmiK3zyF9PudyJ8mkor,"['AP Dhillon', 'Amari']",Ma Belle,Ma Belle,70,160824,False,0.908,0.314,0,-9.614,1,0.116,0.0424,4.15e-05,0.0727,0.244,97.011,4,hip-hop
37454,37454,2wVQcA1YCuGL6EW0QbgVoV,"['Clean Bandit', 'A7S']",Everything But You (feat. A7S),Everything But You (feat. A7S),70,198014,False,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,4,funk
65465,65465,6vo0dV9t7PCQZKsLFwVwZ5,['SEVENTEEN'],Darl+ing,Darl+ing,70,176546,False,0.71,0.686,0,-4.926,1,0.0713,0.296,0.0,0.492,0.483,96.06,4,k-pop
65817,65817,2mgzUVvDpb1zMSB4glLQ6T,['aespa'],Life's Too Short,Life's Too Short (English Version),70,178133,False,0.472,0.8,0,-3.681,1,0.265,0.289,0.0,0.149,0.548,72.203,4,k-pop
65461,65461,1ehags7lQMM1qX94VJkoaf,['ITZY'],Not Shy,Not Shy,70,177728,False,0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,4,k-pop
16632,16632,0jOnZhF75V68VsBObWx2XO,"['Camille Saint-Saëns', 'Yo-Yo Ma', 'Kathryn Stott']",Songs from the Arc of Life,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",70,174266,False,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,3,classical
16471,16471,5NGtFXVpXSvwunEIGeviY3,"['Erik Satie', 'Philippe Entremont']",Erik Satie & Friends,Gymnopédie No. 1,70,205866,False,0.468,0.0127,7,-36.856,1,0.123,0.994,0.937,0.094,0.356,72.776,3,classical
16303,16303,2p5THyuNwpJ9c7ex3TN383,['Jacob David'],Nowesind,Nowesind,70,119120,False,0.304,0.0902,10,-32.824,1,0.0489,0.903,0.907,0.111,0.318,114.487,4,classical
33175,33175,7Hr2XoaGpIMKbNXCZDZ3le,"['Lil Peep', 'Lil Tracy']","Come Over When You're Sober, Pt. 1",Awful Things,70,214426,False,0.366,0.797,1,-4.923,0,0.0812,0.0157,0.0,0.0694,0.181,169.986,4,emo
33167,33167,6akBF8JWM8lrpqejdwIfYI,['Lil Peep'],"Come Over When You're Sober, Pt. 2",16 Lines,70,244906,True,0.607,0.45,0,-8.507,1,0.0338,0.0663,1.12e-05,0.107,0.121,105.992,4,emo
33150,33150,4vaxvNDaLSoD36iZX515ug,['Lil Xan'],TOTAL XANARCHY,Betrayed,70,187173,True,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,4,emo
2505,2505,113xf7t4qNM7038YJvauik,['The Neighbourhood'],Hard To Imagine The Neighbourhood Ever Changing,Nervous,70,245000,False,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,4,alt-rock
89969,89969,42lpuSQmnLUM1ZXJVzIVOi,['Camilo'],Mis Manos,KESI,70,177255,False,0.889,0.756,4,-4.23,1,0.056,0.132,0.0,0.0996,0.918,122.905,4,reggaeton
33139,33139,7jwDuO7UZvWs77KNj9HbvF,['Fall Out Boy'],Save Rock And Roll,The Phoenix,70,244960,False,0.562,0.964,4,-2.991,0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,4,emo
34062,34062,44uOreAESeRIBaxkuCW4wN,['The Lumineers'],Cleopatra,Sleep On The Floor,70,211851,False,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.14,4,folk
44336,44336,44wXefe8WB9Fd6xwtmAwbR,['Foo Fighters'],The Colour And The Shape,Monkey Wrench,70,231480,False,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,4,grunge
25518,25518,2M2WJ7gBlcKNxdhyfPp9zY,['The Emotions'],Rejoice,Best of My Love,70,220560,False,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,4,disco
56632,56632,4jYt1pQqg2mIZmY4FWCZEM,"['Daisy the Great', 'AJR']",Record Player (with AJR),Record Player (with AJR),70,149538,False,0.665,0.684,11,-7.049,0,0.106,0.247,0.0,0.0636,0.927,73.986,4,indie-pop
25477,25477,28285KFbyCq8sJofn58qlD,"[""The O'Jays""]",Back Stabbers,Love Train,70,178400,False,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,4,disco
53662,53662,2ykXJ9QVwx9Li8nsW0h6b2,"['INNA', 'Sean Paul']",UP,UP,70,148944,False,0.812,0.712,0,-5.993,0,0.0452,0.01,0.0,0.108,0.85,98.029,4,house
25466,25466,1YGZyfvdgZxzipWoWYVKxi,['Kim Wilde'],Kim Wilde,Kids In America,70,205533,False,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,4,disco
55013,55013,0H2iJVgorRR0ZFgRqGUjUM,"['Pritam', 'Arijit Singh']",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Channa Mereya,70,289333,False,0.476,0.788,9,-4.821,0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,4,indian
55010,55010,18YHbIhrleUkKKj2DvEp79,"['Pritam', 'KK']",Jannat (Original Motion Picture Soundtrack),Zara Sa,70,303680,False,0.468,0.91,11,-3.057,0,0.051,0.12,0.000304,0.271,0.694,163.842,4,indian
25276,25276,05fHQeRbCSjKVS6z0WbQKJ,['Paul Young'],From Time To Time - The Singles Collection,Every Time You Go Away - Radio Edit,70,267000,False,0.572,0.721,5,-8.959,1,0.0402,0.187,7.41e-06,0.216,0.844,164.252,4,disco
55027,55027,6nZiYSBwPQ7fYnVWkkkj4g,"['Jasleen Royal', 'Prateek Kuhad']",Baar Baar Dekho (Original Motion Picture Soundtrack),Kho Gaye Hum Kahan,70,213055,False,0.778,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.033,4,indian
2550,2550,2Iq6HhIquO7JKr0KfTNLzU,['Saint Motel'],My Type EP,My Type,70,204811,False,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,4,alt-rock
25257,25257,2d8D7uk3tbAThjRkdfrx9c,['Desireless'],François,Voyage voyage,70,266600,False,0.606,0.913,8,-6.039,0,0.0351,0.246,0.00696,0.34,0.838,123.58,4,disco
19500,19500,4WZ3liyYz5ZzDcL4ibAuOi,['Kane Brown'],Grand,Grand,70,178973,False,0.583,0.856,6,-5.446,0,0.0445,0.00484,0.0,0.224,0.48,168.053,4,country
25209,25209,4GhtDORJiSRYxj6M1bv0vX,['Billy Ocean'],Billy Ocean (Expanded Edition),Love Really Hurts Without You,70,179013,False,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,4,disco
19850,19850,2S8UMuLJ0z8agFgFGJ6Ztt,['Niko Moon'],GOOD TIME,GOOD TIME,70,214720,False,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,4,country
19819,19819,064SVQsmWl5EF0zahmzkQk,['The Bellamy Brothers'],Bellamy Brothers,Let Your Love Flow,70,198760,False,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,4,country
19817,19817,3AhXZa8sUQht0UEdBJgpGc,['Bob Dylan'],Highway 61 Revisited,Like a Rolling Stone,70,369600,False,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4,country
19811,19811,11qh54D0PKkBwelpDxxiEU,['Little Big Town'],Pain Killer,Girl Crush,70,193320,False,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,3,country
94085,94085,71rw9MB77BR8LHMFZK8gKV,['Connor Price'],SPLAT,SPLAT,70,125685,False,0.908,0.45,7,-7.174,1,0.314,0.0608,0.0,0.0663,0.515,108.056,4,sad
94033,94033,2egLcqqD1fz44PKq28fsKQ,['Dybbukk'],I'm Only a Fool for You,I'm Only a Fool for You,70,61175,True,0.632,0.322,8,-7.652,1,0.0465,0.0307,0.535,0.44,0.367,70.917,4,sad
65063,65063,1cdbkpZ3q1KYZDNSrOpdkb,"['BLACKPINK', 'Selena Gomez']",THE ALBUM,Ice Cream (with Selena Gomez),70,175813,False,0.791,0.733,9,-3.852,1,0.35,0.0305,0.000169,0.0423,0.913,159.974,4,k-pop
94025,94025,2po3166NqW72LwAwh8Hbld,['Papithbk'],Thbk.,Why Am I Waiting,70,95680,True,0.747,0.387,1,-10.671,1,0.471,0.347,0.0,0.254,0.234,126.054,4,sad
64710,64710,4TTV7EcfroSLWzXRY6gLv6,"['Leslie Odom Jr.', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Christopher Jackson', 'Original Broadway Cast of Hamilton', 'Anthony Ramos']",Hamilton (Original Broadway Cast Recording),Alexander Hamilton,70,236737,False,0.609,0.435,11,-7.861,0,0.285,0.522,0.0,0.118,0.552,131.995,4,jazz
62763,62763,6hs3SDnbO3f6VQuPO4KBEb,['Rusted Root'],Music From Party of Five,Send Me on My Way,70,263333,False,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,4,j-pop
19955,19955,4TnUKixNWMfajncgdSwFoi,['George Strait'],Strait From The Heart,Amarillo By Morning,70,173466,False,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,4,country
56266,56266,5jkbw3FDS3bSSb4oLKYbjf,"['Sub Urban', 'REI AMI']",Thrill Seeker,Freak (feat. REI AMI),70,194000,False,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,4,indie-pop
55036,55036,0cJTjTH3XVTTJh8F4Uq1db,['Dream Note'],Waqt Ki Baatein,Waqt Ki Baatein,70,243310,False,0.556,0.202,4,-16.397,1,0.0324,0.915,0.0381,0.112,0.2,145.017,3,indian
5090,5090,04TshWXkhV1qkqHzf31Hn6,['Kenshi Yonezu'],STRAY SHEEP,Lemon,70,255826,False,0.525,0.646,11,-4.963,1,0.0268,0.304,0.0,0.297,0.373,86.957,4,anime
5052,5052,0zoGVO4bQXG8U6ChKwNgeg,['Taeko Onuki'],MIGNONNE (Mastered by Bernie Grundman),4:00A.M.,70,336960,False,0.631,0.644,10,-10.81,0,0.0348,0.341,0.000411,0.0877,0.861,103.376,4,anime
38155,38155,4GuZMzKXJSoWhwHUqRa0fm,['TEMPOREX'],Numbers,Numbers,70,127972,False,0.423,0.332,6,-10.761,1,0.0288,0.474,0.0,0.0993,0.5,93.958,4,garage
80030,80030,1hQia6rxgfM1ly2hE3StWp,"['Vishal-Shekhar', 'Salim Merchant', 'Neeti Mohan', 'Shekhar Ravjiani']",Student of the Year (Original Motion Picture Soundtrack),Ishq Wala Love,70,257972,False,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,4,pop-film
38059,38059,2QUlMbvD9bL8wHqfsoqoet,['Arctic Monkeys'],Why'd You Only Call Me When You're High?,Stop The World I Wanna Get Off With You,70,191040,False,0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,4,garage
65427,65427,3JeLa5o0NxQjQHhVYaTLV0,['Stray Kids'],MAXIDENT,CIRCUS (Korean Ver.),70,194400,False,0.788,0.795,5,-3.676,0,0.0948,0.031,0.0,0.0302,0.703,98.004,4,k-pop
65421,65421,1nWB8isqs2tviWk20G5pow,['BTS'],Wings,Lie,70,215752,False,0.541,0.779,6,-5.581,0,0.033,0.00338,0.0,0.177,0.501,94.069,3,k-pop
65378,65378,6Fnvi5QnVkTskSzeRvvQds,['BTS'],BE,Telepathy,70,202313,False,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,4,k-pop
44189,44189,1QTQ3VNzabl4yF5GJE6hhK,['Three Days Grace'],EXPLOSIONS,So Called Life,70,206640,True,0.505,0.909,2,-4.316,1,0.0622,0.000179,0.0,0.0922,0.457,160.051,4,grunge
44165,44165,3bE5slaVEfaDreqARl6k4M,['Pearl Jam'],Jeremy,Yellow Ledbetter,70,303586,False,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,4,grunge
44164,44164,4Gd9PUEuOTOJtbgd4YxLXM,['Nickelback'],All the Right Reasons,Savin' Me,70,219320,False,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,4,grunge
65338,65338,34OSqW5ULWxmCEMjJ1ZgVW,['BTS'],Love Yourself 轉 'Tear',Anpanman,70,232966,False,0.813,0.876,1,-2.92,0,0.0922,0.024,0.0,0.287,0.757,98.989,4,k-pop
55034,55034,74kCarkFBzXYXNkkYJIsG0,['Anuv Jain'],Alag Aasmaan,Alag Aasmaan,70,212773,False,0.699,0.299,6,-12.599,1,0.0403,0.869,0.0,0.0724,0.459,118.969,4,indian
3010,3010,6bTbMMEShyGyrcuIwtBlpA,['Bella Poarch'],Dolls EP,Living Hell,70,174002,False,0.729,0.551,0,-6.935,0,0.056,0.598,0.0,0.176,0.312,124.044,4,alternative
2967,2967,55mJleti2WfWEFNFcBduhc,['TOOL'],Lateralus,Schism,70,403533,False,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,3,alt-rock
110178,110178,6Sy9BUbgFse0n0LPA5lwy5,['Darude'],"Before the Storm, Special Edition",Sandstorm,70,225493,False,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,4,trance
34013,34013,2vR23BjIzpLMtzsyKrM6Mb,"['Kailash Kher', 'Paresh Kamath', 'Naresh Kamath']",Kailasa Jhoomo Re,Saiyyan,70,343906,False,0.473,0.562,0,-8.624,1,0.0451,0.65,0.000117,0.12,0.316,74.653,3,folk
107321,107321,4jhsuQCUCJKA5f0bXb6XdJ,['Talk Talk'],It's My Life,It's My Life - 1997 Remaster,70,232400,False,0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4,synth-pop
3214,3214,5jjZikDrEd0by1o7V3fO4y,['Royal & the Serpent'],Overwhelmed,overwhelmed,70,159293,False,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,4,alternative
98002,98002,50WeOnXhM1H7AZEeIDoWfZ,"['Idina Menzel', 'Evan Rachel Wood']",Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Show Yourself,70,260906,False,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,4,show-tunes
94139,94139,1kFlDnWmBTvCBxxeGDpIdp,['Sik World'],7 Years (Remix),7 Years (Remix),70,134197,True,0.811,0.609,10,-8.376,1,0.0996,0.227,0.0,0.102,0.439,120.071,4,sad
